acc_x, acc_y, angular_z, stamp, 
-0.04246121644973755, 0.5002578496932983, 0.7620870726437503, 1759497054764689304, 
-0.16673064231872559, 0.14128458499908447, 0.7428173142053776, 1759497054794735911, 
0.3030315637588501, -0.040339767932891846, 0.7568588035397437, 1759497054824760016, 
-0.18559175729751587, 0.24404793977737427, 0.7507063570799761, 1759497054854770042, 
-0.38273102045059204, 0.9496852159500122, 0.7119165056250656, 1759497054884884904, 
0.14874058961868286, -0.27745604515075684, 0.6926402241098594, 1759497054916391707, 
-0.6266298294067383, -0.1289762258529663, 0.7085299913155549, 1759497054947807233, 
0.40314149856567383, 0.15478456020355225, 0.8403926054475236, 1759497054974916421, 
-0.11149543523788452, 0.7356580495834351, 0.7552204227752736, 1759497055004950895, 
0.0557132363319397, 0.28393298387527466, 0.7541314087555634, 1759497055034877132, 
0.5529277920722961, 0.07426297664642334, 0.7436115947816264, 1759497055064889561, 
-0.5595811605453491, 0.02542823553085327, 0.712521889458645, 1759497055094925782, 
0.14442360401153564, 0.5490208864212036, 0.7343280067487409, 1759497055124997892, 
-0.36681830883026123, 0.32135581970214844, 0.7225744019737046, 1759497055156721051, 
-0.22147142887115479, -0.38352394104003906, 0.7297310352587004, 1759497055187599349, 
0.07699531316757202, 0.20429843664169312, 0.799553960230535, 1759497055215024511, 
-0.22941839694976807, 0.3318951725959778, 0.7388527346540673, 1759497055244965151, 
-0.14948153495788574, 0.3756510615348816, 0.7284884653616086, 1759497055274977337, 
0.049267709255218506, 0.3428627848625183, 0.7260719934639948, 1759497055305082271, 
0.22016537189483643, -0.1606050729751587, 0.778173006015243, 1759497055335015148, 
-0.04444611072540283, 0.7990187406539917, 0.7566440595337738, 1759497055365056917, 
-0.018391966819763184, 0.3231244683265686, 0.7050918669063847, 1759497055396495462, 
-0.6583235859870911, 0.1921880841255188, 0.6785588539874373, 1759497055428652692, 
0.3588641285896301, -0.1577165126800537, 0.8619701458277957, 1759497055454126232, 
-0.2411457896232605, -0.01179969310760498, 0.7083514363205755, 1759497055485171340, 
-0.17907583713531494, 0.636421799659729, 0.7289565845051635, 1759497055515092791, 
0.43085533380508423, 0.5409668684005737, 0.7721715818749738, 1759497055544118719, 
-0.37091755867004395, 0.13293582201004028, 0.7694686829803112, 1759497055574131736, 
-0.11622828245162964, -0.14200377464294434, 0.7392769953662731, 1759497055605168968, 
-0.05050456523895264, 0.2946527600288391, 0.7086922261146509, 1759497055636348426, 
-0.39325428009033203, 0.5617945790290833, 0.7038534040005846, 1759497055668729484, 
0.48876839876174927, 0.1997639536857605, 0.8751140978443537, 1759497055695267578, 
-0.4609364867210388, 0.14331555366516113, 0.7343939049883249, 1759497055725241617, 
0.032336413860321045, 0.18197417259216309, 0.7351801512822881, 1759497055755280867, 
-0.27583038806915283, 0.20541441440582275, 0.7357189875615451, 1759497055785268604, 
0.011702895164489746, 0.152118980884552, 0.7275204832489154, 1759497055815298317, 
-0.1117592453956604, -0.02668166160583496, 0.750970574395727, 1759497055845336589, 
0.012774348258972168, 0.5057759284973145, 0.7107546963496582, 1759497055876670463, 
-0.187965989112854, 0.010249018669128418, 0.6982448776802935, 1759497055908266401, 
-0.5072996616363525, 0.10083550214767456, 0.8105196140185815, 1759497055935400621, 
0.5863558053970337, 0.38944733142852783, 0.7386232646677393, 1759497055965458911, 
-0.4824119806289673, -0.20656269788742065, 0.728803723261344, 1759497055995563992, 
0.20875626802444458, 0.4410282373428345, 0.7473233548220883, 1759497056025377890, 
-0.004883885383605957, 0.6435132026672363, 0.7193666139438515, 1759497056055445120, 
-0.3117932081222534, 0.0987313985824585, 0.7349270000115342, 1759497056085478446, 
0.25660353899002075, -0.06927496194839478, 0.7504156214716943, 1759497056116770176, 
-0.3863379955291748, 0.3895576596260071, 0.726738404813069, 1759497056148565904, 
