x, y, theta, stamp, 
2.3213627338409424, 0.9813547134399414, 0.036895305764300494, 1761317298907576203, 
2.32430100440979, 0.9813857078552246, 0.03591611563277392, 1761317299007530229, 
2.3275325298309326, 0.9813645482063293, 0.03591611563277392, 1761317299108606747, 
2.3299100399017334, 0.9814804196357727, 0.03591611563277392, 1761317299198201550, 
2.3333325386047363, 0.9816786646842957, 0.03591611563277392, 1761317299307797762, 
2.336252212524414, 0.9817032814025879, 0.03506018286494032, 1761317299407536345, 
2.3392932415008545, 0.9817593693733215, 0.033465143056783976, 1761317299508665716, 
2.3419814109802246, 0.9819294214248657, 0.033465120694801856, 1761317299597791716, 
2.3451740741729736, 0.9821965098381042, 0.03312915832076978, 1761317299707592150, 
2.3482112884521484, 0.9821338653564453, 0.033129135959341735, 1761317299807563932, 
2.351170539855957, 0.9821449518203735, 0.03399815502428081, 1761317299908553736, 
2.3546488285064697, 0.9824267029762268, 0.03460424210951535, 1761317300018118896, 
2.357229232788086, 0.9823511242866516, 0.03533547622457072, 1761317300107565040, 
2.360217809677124, 0.9821542501449585, 0.03533547622457072, 1761317300207546435, 
2.363302707672119, 0.982329249382019, 0.03434870679261925, 1761317300308564517, 
2.366283416748047, 0.9826022982597351, 0.03267977837872285, 1761317300398056938, 
2.3692073822021484, 0.98264479637146, 0.03223823317948484, 1761317300507692681, 
2.372356653213501, 0.9825180172920227, 0.032238255539832276, 1761317300607568903, 
2.3756802082061768, 0.9827327132225037, 0.031204009309841393, 1761317300708579607, 
2.3784680366516113, 0.9830307960510254, 0.03120402048966398, 1761317300797694243, 
2.381868362426758, 0.9830105304718018, 0.03239540787219399, 1761317300907556538, 
2.3849501609802246, 0.9830604791641235, 0.03312472504896958, 1761317301007575965, 
2.3882687091827393, 0.9833094477653503, 0.033905566118082466, 1761317301107573137, 
2.390575647354126, 0.9833952188491821, 0.033629272915958755, 1761317301202865319, 
2.394232749938965, 0.9833450317382812, 0.03480446497447086, 1761317301312645984, 
2.397491931915283, 0.9835188388824463, 0.03586043147753933, 1761317301408583187, 
2.4008665084838867, 0.9837037324905396, 0.0358604538402273, 1761317301507577038, 
